Sales_Record_ID,Product_ID,Product_Key,Source_Month,Category,Stock Code,Description,Record_Type,Level,Sold Period,Transaction_Status,Unit Cost,Unit Price,Cost Sales,Sales Value,Profit,Profit %,Cost_Sales_Reconciliation_Flag
626,736,KXTGB612,Dec,TELEPHONES,KXTGB612,Panasonic Double Dect Phone,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,31.41,76.49,31.41,41.66,10.25,24.6,MATCH
627,162,5109BFTR,Dec,TELEPHONES,5109BFTR,Honor 200 Black 512GB,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,364.15,534.49,364.15,365.83,1.68,0.46,MATCH
628,1127,SM-A366BZK,Dec,TELEPHONES,SM-A366BZK,Samsung Galaxy A36 5G 256GB,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,279.99,390.49,279.99,332.5,52.51,15.79,MATCH
629,1124,SM-A266BZKC,Dec,TELEPHONES,SM-A266BZKC,Galaxy A26 5G 256GB Black,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,225.09,313.99,225.09,182.5,-42.59,-23.34,MATCH
630,1122,SM-A176BZKA,Dec,TELEPHONES,SM-A176BZKA,Samsung Galaxy A17 5G Black,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,147.51,205.99,147.51,140.83,-6.68,-4.74,MATCH
631,814,MZB0JSEEU,Dec,TELEPHONES,MZB0JSEEU,Redmi A5 Black,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,59.19,85.49,59.19,66.66,7.47,11.21,MATCH
632,1121,SM-A175FZKB,Dec,TELEPHONES,SM-A175FZKB,Samsung Galaxy A17 Black 128GB,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,107.5,107.5,100.0,MATCH
633,1242,TSF01CRUK,Dec,TOASTERS,TSF01CRUK,Smeg 2 Slice Cream Toaster,PRODUCT,4,2,POSITIVE_SALES_ACTIVITY,96.72,169.95,164.42,202.5,38.08,18.8,SOURCE_ADJUSTMENT
634,1244,TSF01SSUK,Dec,TOASTERS,TSF01SSUK,Smeg 2 Slice Chrome Toaster,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,125.17,219.95,106.39,106.25,-0.14,-0.13,SOURCE_ADJUSTMENT
635,354,CTI4003.M,Dec,TOASTERS,CTI4003.M,DeLonghi Distinta X 4SL Toaster,PRODUCT,1,-1,NEGATIVE_SALES_ACTIVITY,51.82,84.99,-51.82,-75.0,-23.18,30.91,MATCH
636,1206,TCP05.C0DG,Dec,TOASTERS,TCP05.C0DG,Kenwood Abbey Rose Gold Toaster,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,16.58,42.49,16.58,20.83,4.25,20.4,MATCH
637,1158,STA735BTR4,Dec,TOASTERS,STA735BTR4,Sage Black Truffle Toaster,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,67.37,109.99,67.37,62.5,-4.87,-7.79,MATCH
638,56,222066,Dec,TOASTERS,222066,MR Equip 2 slice toaster Red,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,21.26,33.99,21.26,19.99,-1.27,-6.35,MATCH
639,85,26551,Dec,TOASTERS,26551,Russell Hobbs Cream 2 Slice Toaster,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,23.32,38.49,23.32,26.66,3.34,12.53,MATCH
640,357,CTV3003.M,Dec,TOASTERS,CTV3003.M,DeLonghi Diadema toaster B/Steel,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,68.16,128.99,68.16,107.49,39.33,36.59,MATCH
641,1389,WQG245A0G,Dec,TUMBLE DRYERS,WQG245A0G,Bosch Series 6 Heat Pump Dryer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,513.4,840.99,513.4,554.17,40.77,7.36,MATCH
642,1396,WTH85224GBBOSCH,Dec,TUMBLE DRYERS,WTH85224GBBosch,Series 4 8kg White Heat,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,362.63,546.99,725.26,806.67,81.41,10.09,MATCH
643,1390,WQG245R1G,Dec,TUMBLE DRYERS,WQG245R1G,Bosch Graphite 9kg Heat Pump Dryer,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,550.4,850.99,550.4,582.5,32.1,5.51,MATCH
644,607,IDHE80WIRE,Dec,TUMBLE DRYERS,IDHE80WIRE,Indesit White 9kg Heat Pump Dryer,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,262.19,386.99,262.19,299.17,36.98,12.36,MATCH
645,1397,WTH85225IE,Dec,TUMBLE DRYERS,WTH85225IE,Bosch Series 4 8kg Heat Pump Dryer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,348.3,601.49,348.3,415.83,67.53,16.24,MATCH
646,400,DV90DG6845LSUMSUNG,Dec,TUMBLE DRYERS,DV90DG6845LSumsung,White 9kg Heat Pump,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,600.5,921.49,600.5,524.99,-75.51,-14.38,MATCH
647,1250,UE24F6000FKSAMSUNG,Dec,TV,UE24F6000FKSamsung,"24"" Smart Television",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,119.12,165.49,119.12,107.5,-11.62,-10.81,MATCH
648,104,32LQ63006LA.LG,Dec,TV 32,32LQ63006LA.LG,"32"" Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,187.0,288.49,187.0,140.83,-46.17,-32.78,MATCH
649,1251,UE32F6000FKSAMSUNG,Dec,TV 32,UE32F6000FKSamsung,"32"" Smart Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,172.86,239.99,172.86,132.5,-40.36,-30.46,MATCH
650,121,43LQ60006LA.LG,Dec,TV 33 - 43,43LQ60006LA.LG,"43"" Smart TV",PRODUCT,-1,2,POSITIVE_SALES_ACTIVITY,187.0,288.49,374.0,303.34,-70.66,-23.29,MATCH
651,131,43QV2363DB,Dec,TV 33 - 43,43QV2363DB,"Toshiba 43"" QLED Smart TV",PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,219.22,341.49,219.22,165.83,-53.39,-32.2,MATCH
652,963,QE43Q7FAAUSAMSUNG,Dec,TV 33 - 43,QE43Q7FAAUSamsung,"43"" QLED Smart Television",PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,359.31,538.99,359.31,332.5,-26.81,-8.06,MATCH
653,1256,UE43U8000FKSAMSUNG,Dec,TV 33 - 43,UE43U8000FKSamsung,"43"" UHD Smart Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,231.77,331.49,231.77,207.5,-24.27,-11.7,MATCH
654,122,43NANO81A6,Dec,TV 33 - 43,43NANO81A6,LG 43in NANO TV,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,311.46,399.33,622.92,515.0,-107.92,-20.96,MATCH
655,127,43QNED82A6,Dec,TV 33 - 43,43QNED82A6,LG 43in QNED TV,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,345.39,529.83,690.78,690.0,-0.78,-0.11,MATCH
656,1254,UE43U7000FKSAMSUNG,Dec,TV 33 - 43,UE43U7000FKSamsung,43 in 4K Smart TV,PRODUCT,2,0,ZERO_UNIT_FINANCIAL_ADJUSTMENT,231.43,360.49,0.0,-36.67,-36.67,100.0,MATCH
657,968,QE50Q7FAAUSAMSUNG,Dec,TV 44 - 50,QE50Q7FAAUSamsung,"50"" QLED Smart Television",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,409.16,397.99,409.16,382.5,-26.66,-6.97,MATCH
658,1259,UE50U8000FKSAMSUNG,Dec,TV 44 - 50,UE50U8000FKSamsung,"50"" UHD Smart Television",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,290.04,414.49,290.04,249.17,-40.87,-16.4,MATCH
659,153,50QNED70A6,Dec,TV 44 - 50,50QNED70A6,LG 50in QNED TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,353.22,608.13,353.22,349.17,-4.05,-1.16,MATCH
660,159,50UA73006LA.LG,Dec,TV 44 - 50,50UA73006LA.LG,50in UA 50UA TV,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,242.73,373.23,242.73,215.83,-26.9,-12.46,MATCH
661,967,QE50Q60DAU50,Dec,TV 51 - 59,QE50Q60DAU50,INCH Q60D DUAL LED WITH,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,450.84,679.49,450.84,357.5,-93.34,-26.11,MATCH
662,978,QE55QN90FA,Dec,TV 51 - 59,QE55QN90FA,"Samsung 55"" Neo QLED 4K",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,1105.11,1742.49,1105.11,749.17,-355.94,-47.51,MATCH
663,1264,UE55U8000FKSAMSUNG,Dec,TV 51 - 59,UE55U8000FKSamsung,"55"" UHD Smart Television",PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,347.65,497.49,347.65,262.5,-85.15,-32.44,MATCH
664,170,55NANO81A6,Dec,TV 51 - 59,55NANO81A6,LG 55 NANO TV,PRODUCT,-2,2,POSITIVE_SALES_ACTIVITY,334.08,512.43,668.16,665.0,-3.16,-0.48,MATCH
665,851,OLED55C54L,Dec,TV 51 - 59,OLED55C54L,LG 55in C5 OLED TV,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,965.7,1486.83,965.7,815.83,-149.87,-18.37,MATCH
666,858,OLED55G56L,Dec,TV 51 - 59,OLED55G56L,LG 55in G5 OLED TV,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,1269.33,2130.63,1269.33,1199.17,-70.16,-5.85,MATCH
667,189,65NANO81A6,Dec,TV 60 - 70,65NANO81A6,LG 65in NANO TV,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,441.09,677.73,441.09,458.33,17.24,3.76,MATCH
668,866,OLED65C54L,Dec,TV 60 - 70,OLED65C54L,LG 65in C5 OLED TV,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,1324.14,2121.93,1324.14,1082.5,-241.64,-22.32,MATCH
669,870,OLED65G54L,Dec,TV 60 - 70,OLED65G54L,LG 65in G5 OLED TV,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1655.61,3131.13,1655.61,1665.83,10.22,0.61,MATCH
670,98,28086T,Dec,TV BRACKETS,28086T,TV BRACKET 200 VESA SINGLE,PRODUCT,0,0,ZERO_UNIT_FINANCIAL_ADJUSTMENT,15.29,29.99,0.0,-8.34,-8.34,100.0,MATCH
671,99,28097T,Dec,TV BRACKETS,28097T,TV BRACKET DOUBLE ARM 600 X,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,50.99,84.49,50.99,71.67,20.68,28.85,MATCH
672,1381,WM4661,Dec,TV BRACKETS,WM4661,One for All Tilt & Turn 120 deg 32 to,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,40.43,84.49,40.43,48.74,8.31,17.05,MATCH
673,1372,WM2251,Dec,TV BRACKETS,WM2251,One for All Tilt & Turn 180 for 132 to,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,12.44,29.99,12.44,24.99,12.55,50.22,MATCH
674,1373,WM2411,Dec,TV BRACKETS,WM2411,ONE FOR ALL TV BRACKET,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,7.77,16.99,7.77,14.16,6.39,45.13,MATCH
675,1371,WM2221,Dec,TV BRACKETS,WM2221,"One for All 13 "" to 40""",PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,6.21,8.99,6.21,12.49,6.28,50.28,MATCH
676,1379,WM4452,Dec,TV BRACKETS,WM4452,One For All Solid Wall Mount,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,31.09,63.99,31.09,82.5,51.41,62.32,MATCH
677,949,PLB16B,Dec,TV BRACKETS,PLB16B,"iTech 23 to 43"" TV Bracket up to",PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,9.32,25.49,9.32,24.17,14.85,61.44,MATCH
678,1380,WM4453,Dec,TV BRACKETS,WM4453,"OFA TV wall mount , Tilt 20°, 32 to",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,93.21,164.49,100.79,124.17,23.38,18.83,SOURCE_ADJUSTMENT
679,929,P455LMDW-E,Dec,U/C FRIDGE,P455LMDW-E,Powerpoint White 55cm U/C Larder,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,115.6,169.99,115.6,140.83,25.23,17.92,MATCH
680,567,HCR3818ENMHAIER,Dec,USA F/F,HCR3818ENMHaier,34005444 Silver Cube USA,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,575.85,849.99,575.85,665.83,89.98,13.51,MATCH
681,1011,RF48A401EM9SAMSUNG,Dec,USA F/F,RF48A401EM9Samsung,French Style USA Matt,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,879.46,1362.49,1758.92,1438.75,-320.17,-22.25,MATCH
682,536,GSXE91BSADLG,Dec,USA F/F,GSXE91BSADLG,"AMERICAN FRIDGE FREEZER,",PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,1235.45,1826.99,1235.45,1332.5,97.05,7.28,MATCH
683,1037,RS70F64KEF,Dec,USA F/F,RS70F64KEF,Samsung Black St/St USA FF,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,990.98,1493.49,990.98,832.5,-158.48,-19.04,MATCH
684,1041,RS70F65KET,Dec,USA F/F,RS70F65KET,Samsung Silver St/St USA Fridge,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,808.95,1244.49,808.95,749.17,-59.78,-7.98,MATCH
685,503,FJM,Dec,VACUUM BAGS,FJM,BAGS Miele FJM Vacuum Cleaner Bags,PRODUCT,18,1,POSITIVE_SALES_ACTIVITY,7.39,14.49,7.39,12.08,4.69,38.82,MATCH
686,525,GN BAGS,Dec,VACUUM BAGS,GN BAGS,BAGS 400/600/800 SERIES AND S5,PRODUCT,14,1,POSITIVE_SALES_ACTIVITY,7.59,13.99,7.59,11.66,4.07,34.91,MATCH
687,1416,WW90T534DASAMSUNG,Dec,WASHING MACHINES,WW90T534DASAMSUNG,9KH AUTO DOSE,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,388.77,670.99,388.77,374.17,-14.6,-3.9,MATCH
688,1408,WW90CGC04,Dec,WASHING MACHINES,WW90CGC04,Samsung 9kg Eco Bubble Washer,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,351.47,509.49,351.47,316.66,-34.81,-10.99,MATCH
689,444,EFI61141B,Dec,WASHING MACHINES,EFI61141B,Electrolux 10kg 1400 Spin Washing,PRODUCT,3,2,POSITIVE_SALES_ACTIVITY,284.55,499.99,572.7,671.67,98.97,14.73,SOURCE_ADJUSTMENT
690,803,MTWC71485,Dec,WASHING MACHINES,MTWC71485,Indesit 7kg 1400 Spin Washing,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,190.03,280.49,190.03,215.83,25.8,11.95,MATCH
691,919,P35128KW-A,Dec,WASHING MACHINES,P35128KW-A,Powerpoint 8kg 1200 Spin A Rate,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,172.55,271.49,172.55,232.5,59.95,25.78,MATCH
692,1335,WGG244ZCG,Dec,WASHING MACHINES,WGG244ZCG,Bosch Graphite 9kg 1400 Spin,PRODUCT,2,2,POSITIVE_SALES_ACTIVITY,395.65,500.99,791.3,930.42,139.12,14.95,MATCH
693,1405,WW11DG6B8,Dec,WASHING MACHINES,WW11DG6B8,Samsung Black Series 6 1400,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,585.78,900.49,585.78,457.5,-128.28,-28.04,MATCH
694,1412,WW90DG6U8,Dec,WASHING MACHINES,WW90DG6U8,Samsung Series 6 9kg 1400 Spin,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,538.0,823.99,538.0,374.17,-163.83,-43.78,MATCH
695,589,HNR9W64GGIHOTPOINT,Dec,WASHING MACHINES,HNR9W64GGIHotpoint,Graphite 9kg 1400 Spin,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,270.66,399.49,270.66,290.83,20.17,6.94,MATCH
696,1319,WEJ885WCS,Dec,WASHING MACHINES,WEJ885WCS,Miele 12774970 9kg 1600 Spin,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,926.61,1529.49,926.61,1062.5,135.89,12.79,MATCH
697,486,F4Y510WBLN,Dec,WASHING MACHINES,F4Y510WBLN,LG 10kg White Steam Washing,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,346.15,422.49,346.15,315.83,-30.32,-9.6,MATCH
698,1338,WGG254F1GBBOSCH,Dec,WASHING MACHINES,WGG254F1GBBosch,iDos 10kg 1400 Spin Washing,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,494.16,756.03,494.16,440.83,-53.33,-12.1,MATCH
699,1306,WCA132WCS,Dec,WASHING MACHINES,WCA132WCS,Miele 12946120 8kg 1400Spin,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,440.46,902.99,440.46,474.17,33.71,7.11,MATCH
700,1412,WW90DG6U8,Dec,WASHING MACHINES,WW90DG6U8,Samsung White 9kg 1400 Spin,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,408.84,601.99,408.84,358.33,-50.51,-14.1,MATCH
701,485,F4X1009NWK.LG,Dec,WASHING MACHINES,F4X1009NWK.LG,White 10kg Direct Drive Washing,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,275.3,408.03,275.3,274.17,-1.13,-0.41,MATCH
702,1407,WW80CGC04,Dec,WASHING MACHINES,WW80CGC04,SAMSUNG Series 5 AI Energy Washing,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,515.0,515.0,100.0,MATCH
703,1430,Z1608CX0,Dec,WHITES ACCESSORIES,Z1608CX0,Neff Clip Rail Full Extention Runners,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,53.19,109.0,53.19,62.5,9.31,14.9,MATCH
704,111,3950424,Dec,WHITES ACCESSORIES,3950424,BERGHOFF Frying pan 32cm,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,18.7,46.99,18.7,41.66,22.96,55.11,MATCH
705,16,112.000,Jan,ACCESSORIES,112.000,AV Link 2.0M Coaxial Plug to Coaxial,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,1.27,1.99,1.27,2.49,1.22,49.0,MATCH
706,384,DLSC312,Jan,ACCESSORIES,DLSC312,DeLonghi Latte Macchiato Glasses,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,14.17,25.49,14.17,16.66,2.49,14.95,MATCH
707,385,DLSC500,Jan,ACCESSORIES,DLSC500,Delonghi Descaler,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,7.77,14.49,7.77,7.5,-0.27,-3.6,MATCH
708,1077,SES008WHT0SAGE,Jan,ACCESSORIES,SES008WHT0Sage,Claro Swiss Water Filter,PRODUCT,11,1,POSITIVE_SALES_ACTIVITY,9.39,14.49,9.39,12.08,2.69,22.27,MATCH
709,1162,SV93605G,Jan,ACCESSORIES,SV93605G,OFA Digi ANT Indoor Amp to 45dB,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,19.17,33.99,19.17,29.16,9.99,34.26,MATCH
710,528,GO540,Jan,ACCESSORIES,GO540,GO EU to Ireland travel adapter,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,4.62,9.49,9.24,15.82,6.58,41.59,MATCH
711,529,GO554,Jan,ACCESSORIES,GO554,GO USA to Ireland travel adapter,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,5.04,9.49,5.04,7.91,2.87,36.28,MATCH
712,21,113.004,Jan,ACCESSORIES,113.004,USB Lead 2.0 Plug A to Plug B 1.5m,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,1.69,4.49,1.69,4.58,2.89,63.1,MATCH
713,120,430009,Jan,ACCESSORIES,430009,MERCURY 4 GANG SURGE 2M,PRODUCT,2,0,ZERO_UNIT_FINANCIAL_ADJUSTMENT,6.22,12.99,0.0,0.01,0.01,100.0,MATCH
714,1386,WP100EU,Jan,ACCESSORIES,WP100EU,Ninja Wireless Food Probe,PRODUCT,3,0,ZERO_UNIT_FINANCIAL_ADJUSTMENT,66.13,95.99,0.0,-0.01,-0.01,100.0,MATCH
715,310,BN750UK,Jan,BLENDERS,BN750UK,Ninja 2-in-1 Multi Serve Blender with,PRODUCT,4,2,POSITIVE_SALES_ACTIVITY,90.65,135.99,181.3,181.67,0.37,0.2,MATCH
716,790,MQ9135XI,Jan,BLENDERS,MQ9135XI,Braun Multiquick 9 Hand Blender,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,51.82,101.49,51.82,74.17,22.35,30.13,MATCH
717,634,JB7551BK,Jan,BLENDERS,JB7551BK,Braun Power Blend 7,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,58.74,127.49,58.74,82.5,23.76,28.8,MATCH
718,94,27121,Jan,BLENDERS,27121,Russell Hobbs Desire Matte Charcoal,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,36.28,59.49,36.28,41.66,5.38,12.91,MATCH
719,307,BLF03PKUK,Jan,BLENDERS,BLF03PKUK,Smeg Pink Jug Blender,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,130.87,229.95,130.87,149.17,18.3,12.27,MATCH
720,759,LP02,Jan,BULBS,LP02,FRIDGE BULB 15W,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,0.5,4.49,0.5,3.74,3.24,86.63,MATCH
721,1195,TAPOL9205,Jan,BULBS,TAPOL9205,"Tapo Smart Light Strip, Multicolour",PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,20.43,38.49,40.86,48.32,7.46,15.44,MATCH
722,664,JEGJDB115W,Jan,BULBS,JEGJDB115W,CDU12 CLEAR LED FILAMENT,PRODUCT,11,1,POSITIVE_SALES_ACTIVITY,1.72,3.99,1.72,3.33,1.61,48.35,MATCH
723,667,JEGJDB332,Jan,BULBS,JEGJDB332,JEGS CD3 42W XENON G9,PRODUCT,7,2,POSITIVE_SALES_ACTIVITY,1.43,2.99,2.86,4.98,2.12,42.57,MATCH
724,1228,TP61VR,Jan,CABLES,TP61VR,Deltaco Cat6 U/UTP Patch cable 1M,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,2.39,4.49,4.78,7.48,2.7,36.1,MATCH
725,1229,TP62VR,Jan,CABLES,TP62VR,Deltaco Cat6 U/UTP Patch cable 2M,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,2.67,5.49,2.67,4.58,1.91,41.7,MATCH
726,782,MM524R,Jan,CABLES,MM524R,"Deltaco 3,5mm Male to Male Stereo",PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,3.64,5.99,3.64,4.99,1.35,27.05,MATCH
727,1230,TP65VR,Jan,CABLES,TP65VR,Deltaco Cat6 U/UTP Patch cable 5M,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,4.61,8.49,4.61,7.08,2.47,34.89,MATCH
728,19,112032,Jan,CABLES,112032,Flylead F Male - F Male 4.0m,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,2.17,4.49,4.34,7.48,3.14,41.98,MATCH
729,548,GVMA046WE,Jan,CABLES,GVMA046WE,Groove 1mt MFI Apple to USB-C,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,9.15,45.99,9.15,4.16,-4.99,-119.95,MATCH
730,544,GVMA003WE,Jan,CABLES,GVMA003WE,Groove 3mt USB-C to USB-A Cable,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,8.33,8.33,100.0,MATCH
731,1072,SEA501BSS0,Jan,COFFEE ACCESSORIES,SEA501BSS0,Sage The Knock Box 10,PRODUCT,-1,1,POSITIVE_SALES_ACTIVITY,19.13,31.49,19.13,17.5,-1.63,-9.31,MATCH
732,46,210003,Jan,COFFEE ACCESSORIES,210003,Morphy Richards St/St Milk Frother,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,25.95,41.49,25.95,24.17,-1.78,-7.36,MATCH
733,294,BES875UK,Jan,COFFEE MAKERS,BES875UK,Sage St/St Barista Express Coffee,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,336.84,500.99,336.84,395.83,58.99,14.9,MATCH
734,1080,SES876BSS4,Jan,COFFEE MAKERS,SES876BSS4,Sage Barista Express Impress St/St,PRODUCT,0,2,POSITIVE_SALES_ACTIVITY,430.18,704.99,860.36,773.33,-87.03,-11.25,MATCH
735,427,ECAM290.83.TDELONGHI,Jan,COFFEE MAKERS,ECAM290.83.TDeLonghi,Magnifica Evo Automatic,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,310.93,509.49,310.93,274.17,-36.76,-13.41,MATCH
736,463,ES601UK,Jan,COFFEE MAKERS,ES601UK,Ninja Luxe Café Premier series,PRODUCT,4,1,POSITIVE_SALES_ACTIVITY,368.39,551.99,368.39,416.67,48.28,11.59,MATCH
737,289,BCC12EGMU,Jan,COFFEE MAKERS,BCC12EGMU,BCC12EGMUK Bean to Cup coffee,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,460.95,809.95,460.95,457.5,-3.45,-0.75,MATCH
738,454,ENV90.B,Jan,COFFEE MAKERS,ENV90.B,Nespresso Pop black,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,30.58,67.49,30.58,45.83,15.25,33.28,MATCH
739,453,EN167.B,Jan,COFFEE MAKERS,EN167.B,Nespresso Citiz Black,PRODUCT,3,1,POSITIVE_SALES_ACTIVITY,85.52,152.49,85.52,100.0,14.48,14.48,MATCH
740,464,ES601UKBK,Jan,COFFEE MAKERS,ES601UKBK,Ninja Luxe Café Premier Espresso,PRODUCT,1,2,POSITIVE_SALES_ACTIVITY,386.28,558.49,772.56,808.33,35.77,4.43,MATCH
741,300,BFSE62MFIX,Jan,COOKERS,BFSE62MFIX,Belling St/St 60cm Ceramic Top,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,389.0,579.95,389.0,457.5,68.5,14.97,MATCH
742,891,P06E1S1W,Jan,COOKERS,P06E1S1W,Powerpoint 60cm White Single Cavity,PRODUCT,0,1,POSITIVE_SALES_ACTIVITY,175.1,256.99,175.1,175.1,0.0,0.0,MATCH
743,229,980565,Jan,CYLINDER VACS,980565,MR Cylindar Vac (Metal Tubes),PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,47.86,84.99,47.86,66.63,18.77,28.17,MATCH
744,230,980571,Jan,CYLINDER VACS,980571,Morphy Richards 700W Bagless Vac,PRODUCT,5,1,POSITIVE_SALES_ACTIVITY,28.05,42.49,28.05,46.67,18.62,39.9,MATCH
745,22,11666850,Jan,CYLINDER VACS,11666850,Miele CX1 Boost Black & Red,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,147.19,279.99,147.19,147.19,0.0,0.0,MATCH
746,232,980579,Jan,CYLINDER VACS,980579,Morphy Richards Vacuum Cleaner,PRODUCT,2,1,POSITIVE_SALES_ACTIVITY,47.86,84.99,47.86,63.33,15.47,24.43,MATCH
747,233,980581,Jan,CYLINDER VACS,980581,Morphy Richards Bagless Pet 700w,PRODUCT,1,1,POSITIVE_SALES_ACTIVITY,58.51,93.49,58.51,82.5,23.99,29.08,MATCH
748,370,DELIVERY-CHLOCAL,Jan,DELIVERY CHARGE,DELIVERY-CHLOCAL,DELIVERY CHARGE,PRODUCT,-14,3,POSITIVE_SALES_ACTIVITY,0.0,0.49,0.0,3.33,3.33,100.0,MATCH
749,369,DELIVERY,Jan,DELIVERY CHARGE,Delivery,WEB DELIVERY CHARGE,SERVICE_CHARGE,-26,4,POSITIVE_SALES_ACTIVITY,0.0,5.99,0.0,13.33,13.33,100.0,MATCH
750,369,DELIVERY,Jan,DELIVERY CHARGE,DELIVERY,Web Delivery Charge,SERVICE_CHARGE,-9,1,POSITIVE_SALES_ACTIVITY,0.01,21.49,0.01,29.17,29.16,99.97,MATCH
